"","Order.ID","Customer.ID","Order.Date","Billing.Suburb","Billing.State","Billing.Zip","ProductID","ProductQty","ProductSKU","ProductName","ProductWeight","ProductUnitPrice","ProductTotalPrice","ProductDetail_1","ProductDetail_2","ProductDetail_3","ProductDetail_4","ProductDetail_5","ProductDetail_6","ProductDetail_7","ProductDetail_8","ProductDetail_9","ProductDetail_10","ProductDetail_11","ProductDetail_12","ProductDetail_13","ProductDetail_14","ProductDetail_15"
"62",113,44,"24/06/2021","Chandler","IN","47610","299","1","","Flavor Box","60.0000","7.82","7.82","Olive Oil (EVOO) - 14 oz.: Included","Balsamic Vinegar - 14 oz.: Included","Apple Cider Vinegar - 14 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
"63",114,47,"25/06/2021","Evansville","IN","47714","243","2","","Dairy / Egg Box","10.0000","9.12","18.24","Choice of milk: Gallon Whole Milk","32 oz. Plain Yogurt: Included","One Pound Unsalted Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","One Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"64",114,47,"25/06/2021","Evansville","IN","47714","248","2","","Fresh Vegetable Box","10.0000","7.87","15.74","Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
"65",114,47,"25/06/2021","Evansville","IN","47714","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"66",114,47,"25/06/2021","Evansville","IN","47714","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"67",114,47,"25/06/2021","Evansville","IN","47714","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"68",114,47,"25/06/2021","Evansville","IN","47714","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"69",114,47,"25/06/2021","Evansville","IN","47714","289","1","","Grain / Bean Box","144.0000","6.16","6.16","Brown Lentils - Dry: Included","Garbanzo Beans - Dry: Included","Pinto Beans - Dry: Included","Kidney Beans - Dry: Included","White Beans - Dry - 1 lb.: Included","Quinoa - 1 lb.: Included","Cous-Cous - 1 lb.: Included","Brown Rice - 1 lb.: Included","Barley - 1 lb.: Included",NA,NA,NA,NA,NA,NA
"70",114,47,"25/06/2021","Evansville","IN","47714","299","1","","Flavor Box","60.0000","7.82","7.82","Olive Oil (EVOO) - 14 oz.: Included","Balsamic Vinegar - 14 oz.: Included","Apple Cider Vinegar - 14 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
"71",115,4,"25/06/2021","Evansville","IN","47713","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"72",118,16,"25/06/2021","Newburgh ","IN","47630","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"73",118,16,"25/06/2021","Newburgh ","IN","47630","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"74",118,16,"25/06/2021","Newburgh ","IN","47630","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"75",118,16,"25/06/2021","Newburgh ","IN","47630","299","1","","Flavor Box","60.0000","7.82","7.82","Olive Oil (EVOO) - 14 oz.: Included","Balsamic Vinegar - 14 oz.: Included","Apple Cider Vinegar - 14 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
"76",119,9,"25/06/2021","Newburgh","IN","47630","241","1","","Breakfast Box","10.0000","11.96","11.96","Choice of milk: Gallon 2% Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
"77",119,9,"25/06/2021","Newburgh","IN","47630","248","1","","Fresh Vegetable Box","10.0000","7.87","7.87","Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
"78",119,9,"25/06/2021","Newburgh","IN","47630","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"79",119,9,"25/06/2021","Newburgh","IN","47630","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"80",119,9,"25/06/2021","Newburgh","IN","47630","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"81",120,51,"25/06/2021","Evansville","IN","47714","248","1","","Fresh Vegetable Box","10.0000","7.87","7.87","Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
"82",120,51,"25/06/2021","Evansville","IN","47714","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"83",120,51,"25/06/2021","Evansville","IN","47714","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"84",120,51,"25/06/2021","Evansville","IN","47714","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"85",120,51,"25/06/2021","Evansville","IN","47714","299","1","","Flavor Box","60.0000","7.82","7.82","Olive Oil (EVOO) - 14 oz.: Included","Balsamic Vinegar - 14 oz.: Included","Apple Cider Vinegar - 14 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
"86",121,40,"27/06/2021","evansville","IN","47715","248","1","","Fresh Vegetable Box","10.0000","7.87","7.87","Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
"87",122,55,"27/06/2021","Evansville ","IN","47713","258","2","","Meat Box","10.0000","14.69","29.38","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"88",123,58,"28/06/2021","evansville","IN","47712","243","1","","Dairy / Egg Box","10.0000","9.12","9.12","Choice of milk: Gallon 2% Milk","32 oz. Plain Yogurt: Included","One Pound Unsalted Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","One Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"89",123,58,"28/06/2021","evansville","IN","47712","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"90",123,58,"28/06/2021","evansville","IN","47712","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"91",124,59,"28/06/2021","Evansville","IN","47710","243","1","","Dairy / Egg Box","10.0000","9.12","9.12","Choice of milk: Gallon 2% Milk","32 oz. Plain Yogurt: Included","One Pound Unsalted Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","One Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"92",124,59,"28/06/2021","Evansville","IN","47710","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"93",125,48,"29/06/2021","Evansville","IN","47711","248","1","","Fresh Vegetable Box","10.0000","7.87","7.87","Broccoli Florets: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","Yellow Onion - 2 Count: Included","Sweet Potato - 4 Count: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
"94",125,48,"29/06/2021","Evansville","IN","47711","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"95",125,48,"29/06/2021","Evansville","IN","47711","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"96",126,21,"29/06/2021","Evansville ","IN","47715","241","1","","Breakfast Box","10.0000","11.96","11.96","Choice of milk: Gallon Whole Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
"97",126,21,"29/06/2021","Evansville ","IN","47715","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"98",126,21,"29/06/2021","Evansville ","IN","47715","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"99",126,21,"29/06/2021","Evansville ","IN","47715","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"100",126,21,"29/06/2021","Evansville ","IN","47715","299","1","","Flavor Box","60.0000","7.82","7.82","Olive Oil (EVOO) - 14 oz.: Included","Balsamic Vinegar - 14 oz.: Included","Apple Cider Vinegar - 14 oz.: Included","Maple Syrup - 14 oz.: Included","Soy Sauce: Included","Basil Leaf - 1 oz: Included","Ground Cumin - 1 oz.: Included","Smoked Paprika - 1 oz.: Included","Curry Powder - 1 oz.: Included","Oregano Leaf Mexican - 1 oz.: Included","Dill Weed - 1 oz.: Included",NA,NA,NA,NA
"101",127,36,"30/06/2021","Evansville","IN","47725","241","1","","Breakfast Box","10.0000","11.96","11.96","Choice of milk: Gallon 2% Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
"102",127,36,"30/06/2021","Evansville","IN","47725","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"103",128,37,"30/06/2021","Evansville","IN","47710-4921","243","1","","Dairy / Egg Box","10.0000","9.12","9.12","Choice of milk: Gallon 2% Milk","32 oz. Plain Yogurt: Included","One Pound Unsalted Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","One Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"104",128,37,"30/06/2021","Evansville","IN","47710-4921","255","1","","Fresh Fruit Box","10.0000","10.98","10.98","Bag Red Seedless Grapes: Indluded","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","Gala Apples - 6 Count: Included","1 Bunch Bananas: Included","Oranges - 6 Count: Included","Lemons - 3 Count: Included","Bartlett Pears - 4 Count: Bartlett Pear - 4 Count",NA,NA,NA,NA,NA,NA,NA
"105",128,37,"30/06/2021","Evansville","IN","47710-4921","258","1","","Meat Box","10.0000","14.69","14.69","Chicken Breast - 6 Count: Included","1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included","1 lb. Ground Turkey: Included","1 lb. Ground Beef: Included","1 lb. Sausage: Included","1 lb. Bacon: Included","6 Pork Chops: Included","1 lb. Beef Roast: Included",NA,NA,NA,NA,NA,NA,NA
"106",128,37,"30/06/2021","Evansville","IN","47710-4921","265","1","","Italian Dinner Box","16.0000","5.62","5.62","Whole Grain Spaghetti Noodles - 16 oz.: Included","Ground Beef - 1 lb.: Included","Marinara Sauce - 14 oz.: Included","Premade Pizza Crust - 16 in.: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"107",128,37,"30/06/2021","Evansville","IN","47710-4921","272","1","","Mexican Dinner Box","16.0000","9.07","9.07","8&quot; Tortillas - Frozen 10 Count: Included","Taco Shells: Included","1 lb. Ground Turkey: Included","Diced Chicken Breast","Cooked - 1 lb.: Included","Salsa - 16 oz.: Included","Colby Jack Cheese - 1 lb.: Included","Corn Chips - 12 oz.: Included","Black Beans 1 Can: Included","Head Lettuce: Included","Avocado: Included","Pinto Beans 1 Can: Included",NA,NA,NA
"108",129,65,"2/7/2021","Evansville","IN","47725","241","1","","Breakfast Box","10.0000","11.96","11.96","Choice of milk: Gallon 2% Milk","Colby and Monterey Jack Cheese","8 oz. Block: Included","One Dozen Eggs: Included","Stick Butter: Included","One Pound Bisquick Baking Mix: Included","One Pound Frozen Blueberries: Included","One Pound Cheerios Cereal: Included","One Pound Rolled Oats: Included",NA,NA,NA,NA,NA,NA
